1	555005382.271081
z03mangahere	L-DK	49	458027255.754397	L	http://www.mangahere.cc/manga/l_dk/	458027255.754397
1		407530977.564386	407531176.035980
2		407531176.546863	407531316.853381
3		407531317.350638	407531415.835959
4		407531416.320950	407531606.702968
5		407556387.823944	407556554.560166
6		407556555.031517	407556691.676786
7		407556692.184376	407556806.643699
8		407556807.118236	407556914.093469
9		407556914.565161	407557043.443702
10		407557043.923459	407557151.594719
11		407557988.081532	407558158.560255
12		407558159.048746	407558242.343649
13		407558242.827040	407558331.110230
14		407558331.596999	407559572.612822
15		407559573.016494	407559769.995424
16		407559770.500261	407559924.326465
17		407559924.840964	407560090.076477
18		407560090.565514	407560177.509480
19		407569356.984092	407569362.643842
20		407569363.037013	407569504.643340
21		407569505.123031	407569568.143076
22		407569568.623056	407569647.409772
23		407569647.881158	407569741.359614
24		407569741.853568	407569828.342975
24.1		407569828.808260	407569859.526213
25		407569859.970643	407569918.726374
26		407569919.225079	407569982.443177
27		407569982.947175	407570068.543092
28		407570069.026081	407570126.609711
29		407570127.081050	407570225.510017
30		407570226.010771	407570355.028661
31		407570355.524976	407570428.427669
32		407570428.923801	407570585.925518
33		407570586.419179	407570702.693047
34		407570703.186673	407570846.826628
35		407570847.304244	407570963.293265
36		407570963.768436	407571044.343263
37		407571044.824675	407571153.876383
38		407571160.974549	407571230.278776
39		428470660.505571	428470662.679638
40		428470664.094432	428470805.652387
41	52	428470807.431317	428470896.637542
42		428470899.491704	428471006.202724
43	41	428471009.201758	428471094.346012
44	46	432603518.778045	432603658.668695
45	51	445493755.791874	445493830.554874
46	43	448583960.785642	448584089.309841
47	41	453450660.996138	453450805.781169
48	39	457334894.702338	457335067.538845
49	42	458027255.754397	458027377.483770
